taxonTypeCode,taxonID,acceptedTaxonID,scientificName,scientificNameAuthorship,taxonRank,vernacularName,taxonProtocolCategory,nameAccordingToID,nameAccordingToTitle,kingdom,subkingdom,infrakingdom,superdivision,division,subdivision,infradivision,parvdivision,superphylum,phylum,subphylum,infraphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,section,subsection,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies,variety,subvariety,form,subform,race,stirp,morph,abberation,unspecified,speciesGroup,specificEpithet,infraspecificEpithet
FISH,ETHBAI,ETHBAI,Etheostoma baileyi,Page & Burr,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma baileyi,,,,,,,,,,,,baileyi,
FISH,ETHBAR,ETHBAR,Etheostoma barbouri,Kuehne & Small,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma barbouri,,,,,,,,,,,,barbouri,
FISH,ETHBAR1,ETHBAR1,Etheostoma barrenense,Burr & Page,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma barrenense,,,,,,,,,,,,barrenense,
FISH,ETHBAS,ETHBAS,Etheostoma basilare,"Page, Hardman & Near",species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma basilare,,,,,,,,,,,,basilare,
FISH,ETHBEL,ETHBEL,Etheostoma bellator,Suttkus & Bailey,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma bellator,,,,,,,,,,,,bellator,
FISH,ETHBEL1,ETHBEL1,Etheostoma bellum,Zorach,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma bellum,,,,,,,,,,,,bellum,
FISH,ETHBIS,ETHBIS,Etheostoma bison,Ceas & Page,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma bison,,,,,,,,,,,,bison,
FISH,ETHBLE,ETHBLE,Etheostoma blennioides,Rafinesque,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma blennioides,,,,,,,,,,,,blennioides,
FISH,ETHBLE1,ETHBLE1,Etheostoma blennius,Gilbert & Swain,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma blennius,,,,,,,,,,,,blennius,
FISH,ETHBLE2,ETHBLE2,Etheostoma blenniodes gutselli,,subspecies,Tuckasegee Darter,target,http://www.wildlife.state.nh.us/nongame/documents/species-special-concern.pdf (accessed 12/26/2016),"Wildlife Species of Special Concern, http://www.wildlife.state.nh.us/nongame/documents/species-special-concern.pdf  (accessed 12/26/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma blenniodes,gutselli,,,,,,,,,,,blenniodes,gutselli
FISH,ETHBLE3,ETHBLE3,Etheostoma blenniodes,Mitchill,species,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=NA (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=NA, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma blenniodes,,,,,,,,,,,,blenniodes,
FISH,ETHBOS,ETHBOS,Etheostoma boschungi,Wall & Williams,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma boschungi,,,,,,,,,,,,boschungi,
FISH,ETHBRE,ETHBRE,Etheostoma brevirostrum,Suttkus & Etnier,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma brevirostrum,,,,,,,,,,,,brevirostrum,
FISH,ETHBRE1,ETHBRE1,Etheostoma brevispinum,(Coker),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma brevispinum,,,,,,,,,,,,brevispinum,
FISH,ETHBUR,ETHBUR,Etheostoma burri,Ceas & Page,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma burri,,,,,,,,,,,,burri,
FISH,ETHCAE,ETHCAE,Etheostoma caeruleum,Storer,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma caeruleum,,,,,,,,,,,,caeruleum,
FISH,ETHCAM,ETHCAM,Etheostoma camurum,(Cope),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma camurum,,,,,,,,,,,,camurum,
FISH,ETHCER,ETHCER,Etheostoma cervus,Powers & Mayden,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma cervus,,,,,,,,,,,,cervus,
FISH,ETHCHE,ETHCHE,Etheostoma chermocki,"Boschung, Mayden & Tomelleri",species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma chermocki,,,,,,,,,,,,chermocki,
FISH,ETHCHI,ETHCHI,Etheostoma chienense,Page & Ceas,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma chienense,,,,,,,,,,,,chienense,
FISH,ETHCHL,ETHCHL,Etheostoma chlorobranchium,Zorach,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma chlorobranchium,,,,,,,,,,,,chlorobranchium,
FISH,ETHCHL1,ETHCHL1,Etheostoma chlorosomum,(Hay),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma chlorosomum,,,,,,,,,,,,chlorosomum,
FISH,ETHCHL2,ETHCHL2,Etheostoma chlorosoma,(Hay),species,Bluntnose Darter,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=913903 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=913903, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma chlorosoma,,,,,,,,,,,,chlorosoma,
FISH,ETHCHU,ETHCHU,Etheostoma chuckwachatte,Mayden & Wood,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma chuckwachatte,,,,,,,,,,,,chuckwachatte,
FISH,ETHCIN,ETHCIN,Etheostoma cinereum,Storer,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma cinereum,,,,,,,,,,,,cinereum,
FISH,ETHCLI,ETHCLI,Etheostoma clinton,Mayden & Layman,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma clinton,,,,,,,,,,,,clinton,
FISH,ETHCOL,ETHCOL,Etheostoma collettei,Birdsong & Knapp,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma collettei,,,,,,,,,,,,collettei,
FISH,ETHCOL1,ETHCOL1,Etheostoma collis,(Hubbs & Cannon),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma collis,,,,,,,,,,,,collis,
FISH,ETHCOL2,ETHCOL2,Etheostoma colorosum,Suttkus & Bailey,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma colorosum,,,,,,,,,,,,colorosum,
FISH,ETHCOO,ETHCOO,Etheostoma coosae,(Fowler),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma coosae,,,,,,,,,,,,coosae,
FISH,ETHCOR,ETHCOR,Etheostoma corona,Page & Ceas,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma corona,,,,,,,,,,,,corona,
FISH,ETHCRA,ETHCRA,Etheostoma cragini,Gilbert,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma cragini,,,,,,,,,,,,cragini,
FISH,ETHCRO,ETHCRO,Etheostoma crossopterum,Braasch & Mayden,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma crossopterum,,,,,,,,,,,,crossopterum,
FISH,ETHDAV,ETHDAV,Etheostoma davisoni,Hay,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma davisoni,,,,,,,,,,,,davisoni,
FISH,ETHDEN,ETHDEN,Etheostoma denoncourti,Stauffer & van Snik,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma denoncourti,,,,,,,,,,,,denoncourti,
FISH,ETHDER,ETHDER,Etheostoma derivativum,"Page, Hardman & Near",species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma derivativum,,,,,,,,,,,,derivativum,
FISH,ETHDIT,ETHDIT,Etheostoma ditrema,Ramsey & Suttkus,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma ditrema,,,,,,,,,,,,ditrema,
FISH,ETHDOU,ETHDOU,Etheostoma douglasi,Wood & Mayden,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma douglasi,,,,,,,,,,,,douglasi,
FISH,ETHDUR,ETHDUR,Etheostoma duryi,Henshall,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma duryi,,,,,,,,,,,,duryi,
FISH,ETHEDW,ETHEDW,Etheostoma edwini,(Hubbs & Cannon),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma edwini,,,,,,,,,,,,edwini,
FISH,ETHERY,ETHERY,Etheostoma erythrozonum,Switzer & Wood,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma erythrozonum,,,,,,,,,,,,erythrozonum,
FISH,ETHETN,ETHETN,Etheostoma etnieri,Bouchard,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma etnieri,,,,,,,,,,,,etnieri,
FISH,ETHETO,ETHETO,Etheostoma etowahae,Wood & Mayden,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma etowahae,,,,,,,,,,,,etowahae,
FISH,ETHEUZ,ETHEUZ,Etheostoma euzonum,(Hubbs & Black),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma euzonum,,,,,,,,,,,,euzonum,
FISH,ETHEXI,ETHEXI,Etheostoma exile,(Girard),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma exile,,,,,,,,,,,,exile,
FISH,ETHFLA,ETHFLA,Etheostoma flabellare,Rafinesque,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma flabellare,,,,,,,,,,,,flabellare,
FISH,ETHFLA1,ETHFLA1,Etheostoma flavum,Etnier & Bailey,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma flavum,,,,,,,,,,,,flavum,
FISH,ETHFON,ETHFON,Etheostoma fonticola,(Jordan & Gilbert),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma fonticola,,,,,,,,,,,,fonticola,
FISH,ETHFOR,ETHFOR,Etheostoma forbesi,Page & Ceas,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma forbesi,,,,,,,,,,,,forbesi,
FISH,ETHFRA,ETHFRA,Etheostoma fragi,Distler,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma fragi,,,,,,,,,,,,fragi,
FISH,ETHFRI,ETHFRI,Etheostoma fricksium,Hildebrand,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma fricksium,,,,,,,,,,,,fricksium,
FISH,ETHFUS,ETHFUS,Etheostoma fusiforme,(Girard),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma fusiforme,,,,,,,,,,,,fusiforme,
FISH,ETHGOR,ETHGOR,Etheostoma gore,Layman & Mayden,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma gore,,,,,,,,,,,,gore,
FISH,ETHGRA,ETHGRA,Etheostoma gracile,(Girard),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma gracile,,,,,,,,,,,,gracile,
FISH,ETHGRA1,ETHGRA1,Etheostoma grahami,(Girard),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma grahami,,,,,,,,,,,,grahami,
FISH,ETHGUT,ETHGUT,Etheostoma gutselli,(Hildebrand),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma gutselli,,,,,,,,,,,,gutselli,
FISH,ETHHIS,ETHHIS,Etheostoma histrio,Jordan & Gilbert,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Etheostoma,,Etheostoma histrio,,,,,,,,,,,,histrio,
